"Time (s)","Pressure (hPa)"
1.958830897E1,8.732100830E2
1.962184778E1,8.732100830E2
1.965541712E1,8.732100830E2
1.968898646E1,8.732100830E2
1.972258631E1,8.732100830E2
1.975615565E1,8.732100830E2
1.978972498E1,8.732200928E2
1.982326380E1,8.732200928E2
1.985686365E1,8.732100830E2
1.989043299E1,8.732100830E2
1.992400233E1,8.732100830E2
1.995754114E1,8.732200928E2
1.999111048E1,8.732100830E2
2.002467982E1,8.732000732E2
2.005827967E1,8.732000732E2
2.009181849E1,8.732200928E2
2.012544886E1,8.732200928E2
2.015895716E1,8.732200928E2
2.019255701E1,8.732000732E2
2.022612635E1,8.732000732E2
2.025969568E1,8.732000732E2
2.029323450E1,8.732100830E2
2.032683436E1,8.732200928E2
2.036040369E1,8.732200928E2
2.039397303E1,8.732200928E2
2.042754236E1,8.732100830E2
2.046135584E1,8.732000732E2
2.049465052E1,8.732000732E2
2.052825037E1,8.732000732E2
2.056178919E1,8.731900635E2
2.059538904E1,8.731900635E2
2.062892786E1,8.732100830E2
2.066252772E1,8.732000732E2
2.069606654E1,8.731900635E2
2.072966639E1,8.731900635E2
2.076320521E1,8.731900635E2
2.079677454E1,8.731900635E2
2.083034388E1,8.732100830E2
2.086394373E1,8.732000732E2
2.089748255E1,8.732000732E2
2.093108240E1,8.731900635E2
2.096462122E1,8.732100830E2
2.099819056E1,8.732000732E2
2.103175989E1,8.732100830E2
2.106535975E1,8.732000732E2
2.109892908E1,8.732100830E2
2.113249842E1,8.731900635E2
2.116603724E1,8.731900635E2
2.119960657E1,8.731800537E2
2.123317591E1,8.731800537E2
2.126677576E1,8.731800537E2
2.130034510E1,8.731900635E2
2.133391444E1,8.731900635E2
2.136748377E1,8.731800537E2
2.140105311E1,8.731800537E2
2.143459192E1,8.731800537E2
2.146819178E1,8.731800537E2
2.150173060E1,8.731800537E2
2.153533045E1,8.731900635E2
2.156886927E1,8.732000732E2
2.160246912E1,8.732000732E2
2.163600794E1,8.732000732E2
2.166960779E1,8.732000732E2
2.170317713E1,8.731900635E2
2.173674647E1,8.731800537E2
2.177031580E1,8.731800537E2
2.180388514E1,8.731800537E2
2.183742396E1,8.731800537E2
2.187102381E1,8.731800537E2
2.190459315E1,8.732000732E2
2.193996302E1,8.731900635E2
2.197173182E1,8.731900635E2
2.200530115E1,8.731800537E2
2.203883997E1,8.731701050E2
2.207243983E1,8.731701050E2
2.210597864E1,8.731701050E2
2.213957850E1,8.731701050E2
2.217311732E1,8.731701050E2
2.220671717E1,8.731701050E2
2.224025599E1,8.731701050E2
2.227385584E1,8.731701050E2
2.230739466E1,8.731701050E2
2.234129969E1,8.731701050E2
2.238054529E1,8.731800537E2
2.240813318E1,8.731800537E2
2.244170252E1,8.731800537E2
2.247527186E1,8.731800537E2
2.250881068E1,8.731800537E2
2.254241053E1,8.731900635E2
2.257594935E1,8.731900635E2
2.260954920E1,8.731900635E2
2.264308802E1,8.731900635E2
2.267668787E1,8.731800537E2
2.271025721E1,8.731800537E2
2.274382654E1,8.731900635E2
2.277736536E1,8.732000732E2
2.281096522E1,8.732000732E2
2.284453455E1,8.731900635E2
2.287810389E1,8.731900635E2
2.291164271E1,8.732000732E2
2.294524256E1,8.731900635E2
2.297878138E1,8.731900635E2
2.301238123E1,8.732000732E2
2.304595057E1,8.731900635E2
2.307955042E1,8.731800537E2
2.311308924E1,8.731800537E2
2.314665858E1,8.731900635E2
2.318022791E1,8.731800537E2
2.321379725E1,8.731800537E2
2.324736658E1,8.731900635E2
2.328197352E1,8.731900635E2
2.331447474E1,8.732000732E2
2.334807459E1,8.732000732E2
2.338161341E1,8.731900635E2
2.341521326E1,8.731800537E2
2.344875208E1,8.731800537E2
2.348232142E1,8.731900635E2
2.351589075E1,8.731900635E2
2.354949061E1,8.731900635E2
2.358302942E1,8.732000732E2
2.361665980E1,8.731900635E2
2.365016810E1,8.731900635E2
2.368376795E1,8.731900635E2
2.371730677E1,8.731900635E2
2.375090662E1,8.732100830E2
2.378444544E1,8.732100830E2
2.381804529E1,8.732000732E2
2.385158411E1,8.732100830E2
2.388515345E1,8.732100830E2
2.391872278E1,8.732000732E2
2.395232264E1,8.732100830E2
2.398586146E1,8.732000732E2
2.401946131E1,8.732000732E2
2.405300013E1,8.732000732E2
2.408659998E1,8.732000732E2
2.412016932E1,8.732000732E2
2.415373865E1,8.732000732E2
2.418727747E1,8.731900635E2
2.422106043E1,8.732000732E2
2.425441614E1,8.731701050E2
2.428801600E1,8.731201172E2
2.432155482E1,8.730801392E2
2.435515467E1,8.730601807E2
2.438869349E1,8.730601807E2
2.442229334E1,8.730401611E2
2.445583216E1,8.730601807E2
2.448943201E1,8.731101074E2
2.452767054E1,8.730101929E2
2.455657068E1,8.730501709E2
2.459017054E1,8.731101074E2
2.462370936E1,8.731201172E2
2.465727869E1,8.731401367E2
2.469084803E1,8.731600952E2
2.472438685E1,8.732000732E2
2.475798670E1,8.732200928E2
2.479152552E1,8.732400513E2
2.482512537E1,8.732500610E2
2.485869471E1,8.732500610E2
2.489226404E1,8.732700195E2
2.492583338E1,8.732500610E2
2.495940272E1,8.732500610E2
2.499297205E1,8.732400513E2
2.502654139E1,8.732200928E2
2.506008021E1,8.732100830E2
2.509364954E1,8.732100830E2
2.512721888E1,8.732100830E2
2.516081873E1,8.732000732E2
2.519435755E1,8.732000732E2
2.522795740E1,8.732100830E2
2.526149622E1,8.732000732E2
2.529506556E1,8.732000732E2
2.532863489E1,8.732100830E2
2.536223475E1,8.732100830E2
2.539580408E1,8.732100830E2
2.542937342E1,8.732000732E2
2.546291224E1,8.732100830E2
2.549648157E1,8.732100830E2
2.553005091E1,8.732100830E2
2.556365076E1,8.732000732E2
2.559718958E1,8.732100830E2
2.563170496E1,8.731900635E2
2.566432825E1,8.732000732E2
2.569792811E1,8.732100830E2
2.573146692E1,8.732100830E2
2.576503626E1,8.732100830E2
2.579860560E1,8.732100830E2
2.583217493E1,8.732200928E2
2.586574427E1,8.732100830E2
2.589934412E1,8.732100830E2
2.593288294E1,8.732100830E2
2.596648279E1,8.732100830E2
2.600002161E1,8.732100830E2
2.603362147E1,8.732000732E2
2.606716028E1,8.732000732E2
2.610076014E1,8.732100830E2
2.613432947E1,8.732200928E2
2.616789881E1,8.732300415E2
2.620146815E1,8.732300415E2
2.623503748E1,8.732300415E2
2.626857630E1,8.732300415E2
2.630220667E1,8.732300415E2
2.633574549E1,8.732200928E2
2.636931483E1,8.732200928E2
2.640285364E1,8.732200928E2
2.643645350E1,8.732200928E2
2.646999232E1,8.732200928E2
2.650356165E1,8.732200928E2
2.653716150E1,8.732200928E2
2.657073084E1,8.732200928E2
2.660426966E1,8.732200928E2
2.663783900E1,8.732200928E2
2.667143885E1,8.732200928E2
2.670500818E1,8.732200928E2
2.673857752E1,8.732200928E2
2.677214686E1,8.732200928E2
2.680571619E1,8.732200928E2
2.683928553E1,8.732200928E2
2.687282435E1,8.732200928E2
2.690642420E1,8.732200928E2
2.693996302E1,8.732300415E2
2.697356287E1,8.732200928E2
2.700710169E1,8.732200928E2
2.704067103E1,8.732200928E2
2.707427088E1,8.732200928E2
2.710785354E1,8.732200928E2
2.714139236E1,8.732200928E2
2.717496169E1,8.732200928E2
2.720853103E1,8.732200928E2
2.724213088E1,8.732200928E2
2.727566970E1,8.732200928E2
2.730926955E1,8.732200928E2
2.734283889E1,8.732300415E2
2.737640823E1,8.732300415E2
2.740994704E1,8.732300415E2
2.744354690E1,8.732200928E2
2.747708572E1,8.732200928E2
2.751065505E1,8.732300415E2
2.754571975E1,8.732300415E2
2.757782424E1,8.732300415E2
2.761142410E1,8.732300415E2
2.764496291E1,8.732300415E2
2.767850173E1,8.732200928E2
2.771210158E1,8.732100830E2
2.774567092E1,8.732100830E2
2.777924026E1,8.732200928E2
2.781280959E1,8.732300415E2
2.784634841E1,8.732300415E2
2.787991775E1,8.732400513E2
2.791351760E1,8.732400513E2
2.794708694E1,8.732400513E2
2.798065627E1,8.732400513E2
2.801419509E1,8.732400513E2
2.804779494E1,8.732400513E2
2.808133376E1,8.732400513E2
2.811490310E1,8.732400513E2
2.814850295E1,8.732400513E2
2.818207229E1,8.732400513E2
2.821561111E1,8.732400513E2
2.824921096E1,8.732300415E2
2.828274978E1,8.732200928E2
2.831634963E1,8.732300415E2
2.834988845E1,8.732300415E2
2.838348830E1,8.732400513E2
2.842154372E1,8.732400513E2
2.845132888E1,8.732400513E2
2.848416579E1,8.732400513E2
2.851773513E1,8.732500610E2
2.855133498E1,8.732400513E2
2.858490432E1,8.732400513E2
2.861844314E1,8.732400513E2
2.865204299E1,8.732500610E2
2.868558181E1,8.732600098E2
2.871918166E1,8.732600098E2
2.875272048E1,8.732600098E2
2.878635085E1,8.732600098E2
2.881985915E1,8.732700195E2
2.885345901E1,8.732600098E2
2.888699782E1,8.732700195E2
2.892056716E1,8.732700195E2
2.895416702E1,8.732700195E2
2.898773635E1,8.732700195E2
2.902127517E1,8.732700195E2
2.905487502E1,8.732700195E2
2.908841384E1,8.732700195E2
2.912201370E1,8.732700195E2
2.915555251E1,8.732700195E2
2.918912185E1,8.732800293E2
2.922269118E1,8.732800293E2
2.925629104E1,8.732900391E2
2.928986037E1,8.733000488E2
2.932342971E1,8.733099976E2
2.935696853E1,8.733000488E2
2.939056838E1,8.733000488E2
2.942413772E1,8.732900391E2
2.945770705E1,8.732900391E2
2.949124587E1,8.732900391E2
2.952484573E1,8.732800293E2
2.955838454E1,8.732800293E2
2.959198440E1,8.732700195E2
2.962552322E1,8.732700195E2
2.965909255E1,8.732700195E2
2.969266189E1,8.732700195E2
2.972626174E1,8.732700195E2
2.975983108E1,8.732900391E2
2.979340041E1,8.732900391E2
2.982693923E1,8.733099976E2
2.986053908E1,8.733000488E2
2.989407790E1,8.732900391E2
2.992767776E1,8.733000488E2
2.996124709E1,8.733000488E2
2.999484695E1,8.732900391E2
3.002835525E1,8.732900391E2
3.006198562E1,8.733099976E2
3.009549392E1,8.733099976E2
3.012906326E1,8.733200073E2
3.016266311E1,8.733300171E2
3.019623244E1,8.733300171E2
3.022980178E1,8.733300171E2
3.026337112E1,8.733300171E2
3.029690994E1,8.733300171E2
3.033112014E1,8.733399658E2
3.036404861E1,8.733499756E2
3.039761794E1,8.733499756E2
3.043118728E1,8.733499756E2
3.046478713E1,8.733399658E2
3.049832595E1,8.733399658E2
3.053192580E1,8.733399658E2
3.056546462E1,8.733399658E2
3.059909499E1,8.733499756E2
3.063263381E1,8.733399658E2
3.066617263E1,8.733499756E2
3.069977248E1,8.733599854E2
3.073334182E1,8.733599854E2
3.076688064E1,8.733499756E2
3.080048049E1,8.733499756E2
3.083401931E1,8.733499756E2
3.086758865E1,8.733599854E2
3.090118850E1,8.733499756E2
3.093475784E1,8.733499756E2
3.096832717E1,8.733599854E2
3.100833572E1,8.733599854E2
3.103543532E1,8.733599854E2
3.106903518E1,8.733499756E2
3.110257400E1,8.733599854E2
3.113620437E1,8.733599854E2
3.116971267E1,8.733599854E2
3.120331252E1,8.733499756E2
3.123685134E1,8.733499756E2
3.127045120E1,8.733399658E2
3.130399001E1,8.733499756E2
3.133755935E1,8.733499756E2
3.137115920E1,8.733499756E2
3.140472854E1,8.733399658E2
3.143851150E1,8.733399658E2
3.147183669E1,8.733499756E2
3.150543655E1,8.733499756E2
3.153897536E1,8.733499756E2
3.157254470E1,8.733699951E2
3.160614455E1,8.733499756E2
3.163968337E1,8.733499756E2
3.167325271E1,8.733599854E2
3.170682204E1,8.733599854E2
3.174139846E1,8.733599854E2
3.177396072E1,8.733599854E2
3.180756057E1,8.733699951E2
3.184109939E1,8.733599854E2
3.187466872E1,8.733699951E2
3.190823806E1,8.733699951E2
3.194180740E1,8.733699951E2
3.197537673E1,8.733699951E2
3.200894607E1,8.733699951E2
3.204251540E1,8.733699951E2
3.207611526E1,8.733699951E2
3.210965408E1,8.733800049E2
3.214325393E1,8.733899536E2
3.217679275E1,8.733899536E2
3.221039260E1,8.733999634E2
3.224393142E1,8.734099731E2
3.227753127E1,8.734099731E2
3.231107009E1,8.734099731E2
3.234463943E1,8.734099731E2
3.237823928E1,8.734099731E2
3.241180862E1,8.734099731E2
3.244537795E1,8.734099731E2
3.247894729E1,8.734099731E2
3.251248611E1,8.734099731E2
3.254605544E1,8.734099731E2
3.257962478E1,8.733999634E2
3.261325515E1,8.733999634E2
3.264679397E1,8.734099731E2
3.268140090E1,8.734199219E2
3.271390212E1,8.734199219E2
3.274753249E1,8.734199219E2
3.278107131E1,8.734199219E2
3.281467116E1,8.734199219E2
3.284817947E1,8.734199219E2
3.288177932E1,8.734099731E2
3.291531814E1,8.734199219E2
3.294891799E1,8.734299316E2
3.298245681E1,8.734299316E2
3.301605666E1,8.734399414E2
3.304959548E1,8.734399414E2
3.308319534E1,8.734399414E2
3.311673415E1,8.734399414E2
3.315118850E1,8.734299316E2
3.318390334E1,8.734299316E2
3.321747268E1,8.734399414E2
3.325101150E1,8.734399414E2
3.328461135E1,8.734499512E2
3.331815017E1,8.734399414E2
3.335171950E1,8.734499512E2
3.338528884E1,8.734599609E2
3.341888870E1,8.734599609E2
3.345242751E1,8.734599609E2
3.348602737E1,8.734599609E2
3.351956618E1,8.734599609E2
3.355313552E1,8.734599609E2
3.359326614E1,8.734799194E2
3.362030471E1,8.734699097E2
3.365384353E1,8.734799194E2
3.368741286E1,8.734699097E2
3.372101272E1,8.734799194E2
3.375461257E1,8.734799194E2
3.378812087E1,8.734799194E2
3.382169021E1,8.734799194E2
3.385525954E1,8.734799194E2
3.388885940E1,8.734799194E2
3.392239822E1,8.734799194E2
3.395599807E1,8.734899292E2
3.398953689E1,8.734799194E2
3.402481521E1,8.734799194E2
3.405667556E1,8.734799194E2
3.409024490E1,8.734799194E2
3.412381423E1,8.734799194E2
3.415741408E1,8.734699097E2
3.419098342E1,8.734799194E2
3.422455276E1,8.734799194E2
3.425809158E1,8.734799194E2
3.429169143E1,8.734899292E2
3.432523025E1,8.734899292E2
3.435883010E1,8.735098877E2
3.439236892E1,8.735098877E2
3.442596877E1,8.735098877E2
3.445953811E1,8.735098877E2
3.449310744E1,8.735198975E2
3.452667678E1,8.735098877E2
3.456024612E1,8.735198975E2
3.459381545E1,8.735198975E2
3.462738479E1,8.735098877E2
3.466092361E1,8.735098877E2
3.469452346E1,8.735299072E2
3.472806228E1,8.735299072E2
3.476169265E1,8.735299072E2
3.479520095E1,8.735399170E2
3.482880080E1,8.735399170E2
3.486233962E1,8.735399170E2
3.489593948E1,8.735399170E2
3.492950881E1,8.735498657E2
3.496304763E1,8.735399170E2
3.499661697E1,8.735299072E2
3.503021682E1,8.735399170E2
3.506375564E1,8.735399170E2
3.509735549E1,8.735399170E2
3.513089431E1,8.735399170E2
3.516446365E1,8.735399170E2
3.519806350E1,8.735299072E2
3.523163284E1,8.735299072E2
3.526520217E1,8.735299072E2
3.529880202E1,8.735299072E2
3.533234084E1,8.735399170E2
3.536591018E1,8.735399170E2
3.539947952E1,8.735399170E2
3.543304885E1,8.735399170E2
3.546661819E1,8.735399170E2
3.550018752E1,8.735399170E2
3.553372634E1,8.735399170E2
3.556729568E1,8.735399170E2
3.560086501E1,8.735299072E2
3.563446487E1,8.735399170E2
3.566803420E1,8.735399170E2
3.570163406E1,8.735399170E2
3.573517287E1,8.735299072E2
3.576874221E1,8.735399170E2
3.580231155E1,8.735399170E2
3.583588088E1,8.735399170E2
3.586941970E1,8.735399170E2
3.590301955E1,8.735399170E2
3.593658889E1,8.735399170E2
3.597015823E1,8.735399170E2
3.600372756E1,8.735399170E2
3.603729690E1,8.735399170E2
3.607083572E1,8.735598755E2
3.610440505E1,8.735498657E2
3.613797439E1,8.735498657E2
3.617157424E1,8.735598755E2
3.620511306E1,8.735498657E2
3.623871291E1,8.735598755E2
3.627225173E1,8.735698853E2
3.630585158E1,8.735698853E2
3.633939040E1,8.735698853E2
3.637299026E1,8.735698853E2
3.640655959E1,8.735698853E2
3.644110549E1,8.735598755E2
3.647366775E1,8.735598755E2
3.650726760E1,8.735498657E2
3.654083694E1,8.735598755E2
3.657440627E1,8.735598755E2
3.661258376E1,8.735698853E2
3.664154494E1,8.735698853E2
3.667508376E1,8.735598755E2
3.670868362E1,8.735698853E2
3.674225295E1,8.735598755E2
3.677582229E1,8.735698853E2
3.680939162E1,8.735798340E2
3.684296096E1,8.735698853E2
3.687649978E1,8.735698853E2
3.691009963E1,8.735698853E2
3.694363845E1,8.735698853E2
3.697723830E1,8.735598755E2
3.701080764E1,8.735698853E2
3.704437698E1,8.735698853E2
3.707791579E1,8.735698853E2
3.711151656E1,8.735698853E2
3.714505538E1,8.735498657E2
3.717865523E1,8.735598755E2
3.721219405E1,8.735498657E2
3.724576338E1,8.735399170E2
3.727936324E1,8.735399170E2
3.731293257E1,8.735498657E2
3.734650191E1,8.735498657E2
3.738007125E1,8.735598755E2
3.741361006E1,8.735498657E2
3.744717940E1,8.735498657E2
3.748074874E1,8.735498657E2
3.751434859E1,8.735399170E2
3.754788741E1,8.735498657E2
3.758145674E1,8.735399170E2
3.761505660E1,8.735498657E2
3.764865645E1,8.735498657E2
3.768216475E1,8.735498657E2
3.771576461E1,8.735399170E2
3.774930342E1,8.735399170E2
3.778293380E1,8.735598755E2
3.781644210E1,8.735598755E2
3.785001143E1,8.735598755E2
3.788358077E1,8.735798340E2
3.791718062E1,8.735798340E2
3.795071944E1,8.735698853E2
3.798431929E1,8.735698853E2
3.801788863E1,8.735598755E2
3.805145796E1,8.735598755E2
3.808502730E1,8.735598755E2
3.811856612E1,8.735498657E2
3.815213546E1,8.735498657E2
3.818573531E1,8.735598755E2
3.821927413E1,8.735598755E2
3.825287398E1,8.735598755E2
3.828641280E1,8.735598755E2
3.831998214E1,8.735698853E2
3.835358199E1,8.735698853E2
3.838715132E1,8.735698853E2
3.842072066E1,8.735698853E2
3.845429000E1,8.735698853E2
3.848782882E1,8.735698853E2
3.852139815E1,8.735698853E2
3.855499800E1,8.735698853E2
3.858856734E1,8.735798340E2
3.862210616E1,8.735798340E2
3.865570601E1,8.735898438E2
3.868924483E1,8.735898438E2
3.872281417E1,8.735898438E2
3.875638350E1,8.735898438E2
3.878998336E1,8.735898438E2
3.882352217E1,8.735798340E2
3.885712203E1,8.735798340E2
3.889069136E1,8.735798340E2
3.892426070E1,8.735898438E2
3.895783004E1,8.735798340E2
3.899139937E1,8.735798340E2
3.902493819E1,8.735798340E2
3.905853804E1,8.735798340E2
3.909210738E1,8.735898438E2
3.912567672E1,8.735898438E2
3.915921553E1,8.735898438E2
3.919281539E1,8.735898438E2
3.922638472E1,8.735998535E2
3.925995406E1,8.735898438E2
3.929349288E1,8.735998535E2
3.932709273E1,8.735998535E2
3.936063155E1,8.735898438E2
3.939423140E1,8.735998535E2
3.942777022E1,8.735998535E2
3.946146163E1,8.735898438E2
3.949490889E1,8.735898438E2
3.952850875E1,8.735898438E2
3.956204756E1,8.735898438E2
3.959561690E1,8.735798340E2
3.962921675E1,8.735798340E2
3.966281661E1,8.735798340E2
3.969635543E1,8.735798340E2
3.972992476E1,8.735798340E2
3.976346358E1,8.735798340E2
3.979706343E1,8.735798340E2
3.983060225E1,8.735798340E2
3.986420211E1,8.735798340E2
3.989774092E1,8.735798340E2
3.993134078E1,8.735798340E2
3.996487960E1,8.735798340E2
3.999847945E1,8.735798340E2
4.003201827E1,8.735798340E2
4.006561812E1,8.735798340E2
4.009915694E1,8.735898438E2
4.013272628E1,8.735898438E2
4.016629561E1,8.735898438E2
4.019986495E1,8.735898438E2
4.023346480E1,8.736098633E2
4.026703414E1,8.735998535E2
4.030057296E1,8.735898438E2
4.033417281E1,8.735898438E2
4.036771163E1,8.735898438E2
4.040128096E1,8.735898438E2
4.043485030E1,8.735998535E2
4.046845015E1,8.735898438E2
4.050201949E1,8.735998535E2
4.053558882E1,8.735898438E2
4.056912764E1,8.735898438E2
4.060272750E1,8.735798340E2
4.063626632E1,8.735698853E2
4.066986617E1,8.735698853E2
4.070343550E1,8.735698853E2
4.073700484E1,8.735698853E2
4.077054366E1,8.735598755E2
4.080417403E1,8.735698853E2
4.083768233E1,8.735798340E2
4.087128218E1,8.735798340E2
4.090482100E1,8.735898438E2
4.093842086E1,8.735898438E2
4.097195967E1,8.735898438E2
4.100552901E1,8.735798340E2
4.103909835E1,8.735798340E2
4.107269820E1,8.735798340E2
4.110623702E1,8.735798340E2
4.113983687E1,8.735798340E2
4.117337569E1,8.735798340E2
4.120694502E1,8.735798340E2
4.124054488E1,8.735798340E2
4.127490767E1,8.735698853E2
4.130765303E1,8.735798340E2
4.134125289E1,8.735798340E2
4.137479170E1,8.735798340E2
4.140839156E1,8.735798340E2
4.144196090E1,8.735798340E2
4.147553023E1,8.735698853E2
4.150906905E1,8.735498657E2
4.154263838E1,8.735498657E2
4.157623824E1,8.735498657E2
4.160977706E1,8.735498657E2
4.164334639E1,8.735498657E2
4.167694625E1,8.735498657E2
4.171048506E1,8.735498657E2
4.174408492E1,8.735498657E2
4.177762374E1,8.735498657E2
4.181122359E1,8.735598755E2
4.184476241E1,8.735598755E2
4.187836226E1,8.735498657E2
4.191190108E1,8.735498657E2
4.194547042E1,8.735498657E2
4.197903975E1,8.735698853E2
4.201263961E1,8.735598755E2
4.204620894E1,8.735598755E2
4.207977828E1,8.735598755E2
4.211334761E1,8.735598755E2
4.214688643E1,8.735598755E2
4.218048628E1,8.735698853E2
4.221405562E1,8.735598755E2
4.224759444E1,8.735598755E2
4.228119429E1,8.735598755E2
4.231473311E1,8.735498657E2
4.234833296E1,8.735498657E2
4.238187178E1,8.735399170E2
4.241547164E1,8.735399170E2
4.244901046E1,8.735399170E2
4.248261031E1,8.735399170E2
4.251617964E1,8.735399170E2
4.254974898E1,8.735399170E2
4.258328780E1,8.735598755E2
4.261688765E1,8.735498657E2
4.265042647E1,8.735498657E2
4.268402632E1,8.735498657E2
4.271759566E1,8.735598755E2
4.275116500E1,8.735698853E2
4.278470382E1,8.735598755E2
4.281830367E1,8.735698853E2
4.285184249E1,8.735698853E2
4.288544234E1,8.735598755E2
4.291898116E1,8.735498657E2
4.295255049E1,8.735498657E2
4.298611983E1,8.735498657E2
4.301968917E1,8.735399170E2
4.305328902E1,8.735399170E2
4.308685836E1,8.735399170E2
4.312042769E1,8.735399170E2
4.315399703E1,8.735299072E2
4.318756636E1,8.735498657E2
4.322113570E1,8.735498657E2
4.325467452E1,8.735498657E2
4.328827437E1,8.735498657E2
4.332181319E1,8.735498657E2
4.335541304E1,8.735498657E2
4.338895186E1,8.735399170E2
4.342255172E1,8.735299072E2
4.345609053E1,8.735299072E2
4.348969039E1,8.735299072E2
4.352325972E1,8.735299072E2
4.355685958E1,8.735299072E2
4.359036788E1,8.735299072E2
4.362396773E1,8.735198975E2
4.365750655E1,8.735198975E2
4.369125899E1,8.735198975E2
4.372464522E1,8.735198975E2
4.375824507E1,8.735098877E2
4.379178389E1,8.734998779E2
4.382535323E1,8.734998779E2
4.385892256E1,8.734899292E2
4.389252242E1,8.734899292E2
4.392609175E1,8.735098877E2
4.395966109E1,8.735098877E2
4.399319991E1,8.735098877E2
4.402679976E1,8.735198975E2
4.406036910E1,8.735098877E2
4.409393843E1,8.735098877E2
4.412750777E1,8.734998779E2
4.416141280E1,8.734998779E2
4.419461592E1,8.734899292E2
4.422821578E1,8.734899292E2
4.426175460E1,8.734899292E2
4.429535445E1,8.734899292E2
4.432889327E1,8.734899292E2
4.436249312E1,8.734998779E2
4.439603194E1,8.734998779E2
4.442963179E1,8.734899292E2
4.446320113E1,8.734899292E2
4.449677046E1,8.734899292E2
4.453030928E1,8.734899292E2
4.456390914E1,8.734799194E2
4.459744796E1,8.734799194E2
4.463138350E1,8.734899292E2
4.466458663E1,8.734998779E2
4.469815596E1,8.734998779E2
4.473172530E1,8.734998779E2
4.476529464E1,8.734998779E2
4.479886397E1,8.734998779E2
4.483246382E1,8.734998779E2
4.486600264E1,8.734998779E2
4.489963301E1,8.734998779E2
4.493317183E1,8.734998779E2
4.496674117E1,8.735098877E2
4.500027999E1,8.735098877E2
4.503387984E1,8.735098877E2
4.506741866E1,8.735198975E2
4.510101851E1,8.735098877E2
4.513455733E1,8.734998779E2
4.516812667E1,8.735098877E2
4.520169600E1,8.735098877E2
4.523529586E1,8.735098877E2
4.526886519E1,8.735198975E2
4.530246504E1,8.735198975E2
4.533597335E1,8.735198975E2
4.536957320E1,8.735198975E2
4.540311202E1,8.735098877E2
4.543671187E1,8.735098877E2
4.547025069E1,8.735098877E2
4.550455245E1,8.735098877E2
4.553738936E1,8.735098877E2
4.557098922E1,8.734998779E2
4.560452803E1,8.735098877E2
4.563812789E1,8.734998779E2
4.567679366E1,8.734998779E2
4.570526656E1,8.735098877E2
4.573883590E1,8.734998779E2
4.577240523E1,8.734899292E2
4.580597457E1,8.734998779E2
4.583954390E1,8.734998779E2
4.587308272E1,8.734899292E2
4.590668257E1,8.734899292E2
4.594025191E1,8.734899292E2
4.597382125E1,8.734998779E2
4.600736006E1,8.734899292E2
4.604095992E1,8.734998779E2
4.607452925E1,8.734799194E2
4.610876998E1,8.734799194E2
4.614163741E1,8.734799194E2
4.617523726E1,8.734799194E2
4.620877608E1,8.734899292E2
4.624237593E1,8.734899292E2
4.627594527E1,8.734998779E2
4.630951461E1,8.734998779E2
4.634308394E1,8.734998779E2
4.637665328E1,8.734998779E2
4.641019210E1,8.735098877E2
4.644379195E1,8.734998779E2
4.647736128E1,8.735098877E2
4.651090010E1,8.735098877E2
4.654446944E1,8.735098877E2
4.657809981E1,8.734998779E2
4.661160811E1,8.734998779E2
4.664520796E1,8.734998779E2
4.667877730E1,8.734899292E2
4.671234664E1,8.734899292E2
4.674588546E1,8.734899292E2
4.677948531E1,8.734899292E2
4.681302413E1,8.734899292E2
4.684662398E1,8.734799194E2
4.688016280E1,8.734899292E2
4.691379317E1,8.734899292E2
4.694730147E1,8.734899292E2
4.698090132E1,8.734899292E2
4.701447066E1,8.734899292E2
4.704804000E1,8.734899292E2
4.708157882E1,8.734799194E2
4.711516907E1,8.734699097E2
4.714870789E1,8.734699097E2
4.718227722E1,8.734599609E2
4.721584656E1,8.734699097E2
4.724944641E1,8.734699097E2
4.728301575E1,8.734699097E2
4.731658508E1,8.734699097E2
4.735012390E1,8.734699097E2
4.738369324E1,8.734599609E2
4.741729309E1,8.734699097E2
4.745089295E1,8.734799194E2
4.748440125E1,8.734699097E2
4.751800110E1,8.734699097E2
4.755153992E1,8.734699097E2
4.758513977E1,8.734699097E2
4.761870911E1,8.734599609E2
4.765224793E1,8.734699097E2
4.768581726E1,8.734599609E2
4.771941712E1,8.734599609E2
4.775295593E1,8.734599609E2
4.778655579E1,8.734699097E2
4.782009461E1,8.734699097E2
4.785369446E1,8.734799194E2
4.788723328E1,8.734799194E2
4.792080261E1,8.734799194E2
4.795437195E1,8.734799194E2
4.798800232E1,8.734599609E2
4.802151062E1,8.734599609E2
4.805511048E1,8.734699097E2
4.808864929E1,8.734599609E2
4.812221863E1,8.734599609E2
4.815578797E1,8.734599609E2
4.818938782E1,8.734399414E2
4.822292664E1,8.734299316E2
4.825652649E1,8.734399414E2
4.829006531E1,8.734299316E2
4.832366516E1,8.734399414E2
4.835720398E1,8.734299316E2
4.839117005E1,8.734299316E2
4.842434265E1,8.734299316E2
4.845794251E1,8.734399414E2
4.849148132E1,8.734399414E2
4.852508118E1,8.734299316E2
4.855862000E1,8.734299316E2
4.859221985E1,8.734299316E2
4.862575867E1,8.734299316E2
4.865932800E1,8.734399414E2
4.869756653E1,8.734499512E2
4.872649719E1,8.734499512E2
4.876003601E1,8.734499512E2
4.879363587E1,8.734499512E2
4.882723572E1,8.734299316E2
4.886104920E1,8.734399414E2
